Id,ISBN,Bookshelf,Tags,Wishlist,Started,Ended,Pages_Read,Read,Rating,Review,Short_note,Advanced_note,Quotes,Title,Subtitle,Language,Categories,Authors,Illustrators,Translators,Editors,Narrators,Photographers,Publisher,Pages,Published_At,Format,Series,Volume,Purchase_From,Purchase_Price,Purchase_Date,Description,Date_added
258302,9781534452053,YA-Fantasy Books,Shadowhunters,0,,,624,1,2,,,,,"Chain of Gold (The Last Hours, #1)",,en,Fantasy,Cassandra Clare,,,,,,Simon & Schuster Export,624,2020-03-03,paperback,The last hours,1,,,,"From #1 New York Times and USA TODAY bestselling author Cassandra Clare comes the first novel in a brand-new trilogy where evil hides in plain sight and the only thing more dangerous than fighting demons is falling in love. Chain of Gold is a Shadowhunters novel.

Cordelia Carstairs is a Shadowhunter, a warrior trained since childhood to battle demons. When her father is accused of a terrible crime, she and her brother travel to Edwardian London in hopes of preventing the family's ruin. Cordelia's mother wants to marry her off, but Cordelia is determined to be a hero rather than a bride. Soon Cordelia encounters childhood friends James and Lucie Herondale and is drawn into their world of glittering ballrooms, secret assignations, and supernatural salons, where vampires and warlocks mingle with mermaids and magicians. All the while, she must hide her secret love for James, who is sworn to marry someone else.

But Cordelia's new life is blown apart when a shocking series of demon attacks devastate London. These monsters are nothing like those Shadowhunters have fought before--these demons walk in daylight, strike down the unwary with incurable poison, and seem impossible to kill. London is immediately quarantined. Trapped in the city, Cordelia and her friends discover that their own connection to an dark legacy has gifted them with incredible powers--and force a brutal choice that will reveal the true cruel price of being a hero.",2021-12-19
1793436,9781406398472,YA-Fantasy Books,Shadowhunters,0,,,624,1,2,,,,,"Chain of Iron (The Last Hours, #2)",Chain of Iron,en,,Cassandra Clare,,,,,,Walker Books Ltd.,624,2021-03-02,paperback,The last hours,2,,,,"Cordelia Carstairs seems to have everything she ever wanted. She’s engaged to marry James Herondale, the boy she has loved since childhood. She has a new life in London with her best friend Lucie Herondale and James’s charming companions, the Merry Thieves. She is about to be reunited with her beloved father. And she bears the sword Cortana, a legendary hero’s blade.

But the truth is far grimmer. James and Cordelia’s marriage is a lie, arranged to save Cordelia’s reputation. James is in love with the mysterious Grace Blackthorn whose brother, Jesse, died years ago in a terrible accident. Cortana burns Cordelia’s hand when she touches it, while her father has grown bitter and angry. And a serial murderer is targeting the Shadowhunters of London, killing under cover of darkness, then vanishing without a trace.

Together with the Merry Thieves, Cordelia, James, and Lucie must follow the trail of the knife-wielding killer through the city’s most dangerous streets. All the while, each is keeping a shocking secret: Lucie, that she plans to raise Jesse from the dead; Cordelia, that she has sworn a dangerous oath of loyalty to a mysterious power; and James, that he is being drawn further each night into the dark web of his grandfather, the arch-demon Belial. And that he himself may be the killer they seek.",2021-12-19
57520,9781406373585,YA-Fantasy Books,Shadowhunters,0,,,651,1,3,,,,,Tales from the Shadowhunter Academy,,en,,"Cassandra Clare,Sarah Rees Brennan,Maureen Johnson,Robin Wasserman",,,,,,Walker Books Ltd,651,2017-01-01,paperback,,,,,,"Ten stories about Simon Lewis, star of Cassandra Clare's internationally bestselling series The Mortal Instruments, with brand new illustrations.

Ten stories with brand new illustrations following the adventures of Simon Lewis, star of the #1 New York Times bestselling series The Mortal Instruments, as he trains to become a Shadowhunter. Simon has been a human and a vampire, but after the events of City of Heavenly Fire left him stripped of his memories, he isn't sure who he is any more. When the Shadowhunter Academy reopens, Simon throws himself into this new world of demon-hunting, determined to find himself again. Whomever this Simon might be... Join him on his journey to become a Shadowhunter, and learn about the Academy's illustrious history along the way, through guest lecturers such as Jace Herondale, Tessa Gray, and Magnus Bane. These moving and hilarious short stories are perfect for fans who just can't get enough of the Shadowhunters. The series features characters from Cassandra Clare's Mortal Instruments, Infernal Devices, Dark Artifices and the upcoming Last Hours series.",2021-12-19
13914,9781406360585,YA-Fantasy Books,Shadowhunters,0,,,441,1,3,,,,,The Bane Chronicles (The Bane Chronicles),,en,General,Cassandra Clare,,,,,,Walker Books,441,2015-05-07,paperback,,,,,,"The perfect gift for Shadowhunters. This gorgeous illustrated paperback brings the 11 stories about immortal warlock Magnus Bane together in a handy smaller format for the first time. A fan-favourite character from Cassandra Clare's Shadowhunter Chronicles, Magnus features in The Mortal Instruments, The Infernal Devices, Tales from the Shadowhunter Academy and the movie of City of Bones. Magnus will never be able to tell all of his tales. No one would believe him. But these stories shed a little light on his often inscrutable character. They are stories he probably wishes had never got out.",2021-12-19
57588,9781471162145,YA-Fantasy Books,Shadowhunters,0,,,350,1,3,,,,,The Red Scrolls of Magic (The Eldest Curses #1),The Red Scrolls Of Magic,en,Fantasy,"Cassandra Clare,Wesley Chu",,,,,,Simon & Schuster Children's UK,350,2019-04-09,paperback,The Eldest Curses,1,,,,"From #1 New York Times bestseller Cassandra Clare and award-winner Wesley Chu comes the first book in a new series that follows High Warlock Magnus Bane and Alec Lightwood as they tour the world after the Mortal War. The Red Scrolls of Magic is a Shadowhunters novel.

All Magnus Bane wanted was a vacation—a lavish trip across Europe with Alec Lightwood, the Shadowhunter who against all odds is finally his boyfriend. But as soon as the pair settles in Paris, an old friend arrives with news about a demon-worshipping cult called the Crimson Hand that is bent on causing chaos around the world. A cult that was apparently founded by Magnus himself. Years ago. As a joke.

Now Magnus and Alec must race across Europe to track down the Crimson Hand and its elusive new leader before the cult can cause any more damage. As if it wasn’t bad enough that their romantic getaway has been sidetracked, demons are now dogging their every step, and it is becoming harder to tell friend from foe. As their quest for answers becomes increasingly dire, Magnus and Alec will have to trust each other more than ever—even if it means revealing the secrets they’ve both been keeping.",2021-12-19
5571687,9781534487925,YA-Fantasy Books,Shadowhunters,0,,,400,1,3,,,,,"The Lost Book of the White (The Eldest Curse, #2)",,en,Fantasy,"Cassandra Clare,Wesley Chu",,,,,,Margaret K. McElderry Books,400,2020-09-01,paperback,The Eldest Curses,2,,,,"From #1 New York Times bestselling authors Cassandra Clare and Wesley Chu comes the second book in the Eldest Curses series and a thrilling new adventure for High Warlock Magnus Bane and Alec Lightwood, for whom a death-defying mission into the heart of evil is not just a job, it’s also a romantic getaway. The Lost Book of the White is a Shadowhunters novel.

Life is good for Magnus Bane and Alec Lightwood. They’re living together in a fabulous loft, their warlock son, Max, has started learning to walk, and the streets of New York are peaceful and quiet—as peaceful and quiet as they ever are, anyway.

Until the night that two old acquaintances break into Magnus’s apartment and steal the powerful Book of the White. Now Magnus and Alec will have to drop everything to get it back. They need to follow the thieves to Shanghai, they need to call some backup to accompany them, and they need a babysitter.

Also, someone has stabbed Magnus with a strange magical weapon and the wound is glowing, so they have that to worry about too.

Fortunately, their backup consists of Clary, Jace, Isabelle, and newly minted Shadowhunter Simon. In Shanghai, they learn that a much darker threat awaits them. Magnus’s magic is growing unstable, and if they can’t stop the demons flooding into the city, they might have to follow them all the way back to the source—to the very realm of the dead. Can they stop the threat to the world? Will they make it back home before their kid completely wears out Alec...",2021-12-19
50868,9781534445239,YA-Fantasy Books,Shadowhunters,0,,,624,1,3,,,,,Ghosts of the Shadow Market,,en,"Fiction,General",Cassandra Clare,,,,,,Margaret K. McElderry Books,624,2019-06-04,paperback,,,,,,"From New York Times and USA TODAY bestselling author Cassandra Clare comes an exciting new short story collection that follows Jem Carstairs as he travels through the many Shadow Markets around the world. Ghosts of the Shadow Market is a Shadowhunters novel. 

The Shadow Market is a meeting point for faeries, werewolves, warlocks, and vampires. There, the Downworlders buy and sell magical objects, make dark bargains, and whisper secrets they do not want the Nephilim to know. Through two centuries, however, there has been a frequent visitor to the Shadow Market from the City of Bones, the very heart of the Shadowhunters' world. As a Silent Brother, Brother Zachariah is a sworn keeper of the laws and lore of the Nephilim. But once he was a Shadowhunter called Jem Carstairs, and his love, then and always, is the warlock Tessa Gray. And Jem is searching through the Shadow Markets, in many different cities over long years, for a relic from his past.

Follow Jem and see, against the backdrop of the Shadow Market's dark dealings and festival, Anna Lightwood's doomed romance, Matthew Fairchild's great sin, and Tessa Gray as she is plunged into a world war. Valentine Morgenstern buys a soul at the Market and a young Jace Wayland's soul finds safe harbor. In the Market is hidden a lost heir and a beloved ghost, and no one can save you once you have traded away your heart. Not even Brother Zachariah.",2021-12-19
2644,9781481456029,YA-Fantasy Books,Shadowhunters,0,,,481,1,3,,,,,"Clockwork Angel (The Infernal Devices, #1)",,en,"Adventure,Science Fiction,Fantasy",Cassandra Clare,,,,,,Margaret K. McElderry Books,481,2015-09-01,paperback,The Infernal Devices,1,,,,"Magic is dangerous—but love is more dangerous still.

When sixteen-year-old Tessa Gray crosses the ocean to find her brother, her destination is England, the time is the reign of Queen Victoria, and something terrifying is waiting for her in London’s Downworld, where vampires, warlocks and other supernatural folk stalk the gaslit streets. Only the Shadowhunters, warriors dedicated to ridding the world of demons, keep order amidst the chaos.

Kidnapped by the mysterious Dark Sisters, members of a secret organization called The Pandemonium Club, Tessa soon learns that she herself is a Downworlder with a rare ability: the power to transform, at will, into another person. What’s more, the Magister, the shadowy figure who runs the Club, will stop at nothing to claim Tessa’s power for his own.

Friendless and hunted, Tessa takes refuge with the Shadowhunters of the London Institute, who swear to find her brother if she will use her power to help them. She soon finds herself fascinated by—and torn between—two best friends: James, whose fragile beauty hides a deadly secret, and blue-eyed Will, whose caustic wit and volatile moods keep everyone in his life at arm’s length…everyone, that is, but Tessa. As their search draws them deep into the heart of an arcane plot that threatens to destroy the Shadowhunters, Tessa realizes that she may need to choose between saving her brother and helping her new friends save the world…and that love may be the most dangerous magic of all.",2021-12-19
53927,9781481456012,YA-Fantasy Books,Shadowhunters,0,,,501,1,3,,,,,"Clockwork Prince (The Infernal Devices, #2)",,en,Science Fiction,Cassandra Clare,,,,,,Margaret K. McElderry Books,501,2015-09-01,paperback,The Infernal Devices,2,,,,"In the magical underworld of Victorian London, Tessa Gray has at last found safety with the Shadowhunters. But that safety proves fleeting when rogue forces in the Clave plot to see her protector, Charlotte, replaced as head of the Institute. If Charlotte loses her position, Tessa will be out on the street—and easy prey for the mysterious Magister, who wants to use Tessa’s powers for his own dark ends.

With the help of the handsome, self-destructive Will and the fiercely devoted Jem, Tessa discovers that the Magister’s war on the Shadowhunters is deeply personal. He blames them for a long-ago tragedy that shattered his life. To unravel the secrets of the past, the trio journeys from mist-shrouded Yorkshire to a manor house that holds untold horrors, from the slums of London to an enchanted ballroom where Tessa discovers that the truth of her parentage is more sinister than she had imagined. When they encounter a clockwork demon bearing a warning for Will, they realize that the Magister himself knows their every move—and that one of their own has betrayed them.

Tessa finds her heart drawn more and more to Jem, but her longing for Will, despite his dark moods, continues to unsettle her. But something is changing in Will—the wall he has built around himself is crumbling. Could finding the Magister free Will from his secrets and give Tessa the answers about who she is and what she was born to do?

As their dangerous search for the Magister and the truth leads the friends int...",2021-12-19
5787,9781481456036,YA-Fantasy Books,Shadowhunters,0,,,571,1,3,,,,,"Clockwork Princess (The Infernal Devices, #3)",,en,Science Fiction,Cassandra Clare,,,,,,Margaret K. McElderry Books,571,2015-09-01,paperback,The Infernal Devices,3,,,,"A net of shadows begins to tighten around the Shadowhunters of the London Institute. Mortmain plans to use his Infernal Devices, an army of pitiless automatons, to destroy the Shadowhunters. He needs only one last item to complete his plan: he needs Tessa Gray.

Charlotte Branwell, head of the London Institute, is desperate to find Mortmain before he strikes. But when Mortmain abducts Tessa, the boys who lay equal claim to her heart, Jem and Will, will do anything to save her. For though Tessa and Jem are now engaged, Will is as much in love with her as ever.

As those who love Tessa rally to rescue her from Mortmain’s clutches, Tessa realizes that the only person who can save her is herself. But can a single girl, even one who can command the power of angels, face down an entire army?

Danger and betrayal, secrets and enchantment, and the tangled threads of love and loss intertwine as the Shadowhunters are pushed to the very brink of destruction in the breathtaking conclusion to the Infernal Devices trilogy.",2021-12-19
1082,9781442408937,YA-Fantasy Books,✌🐝 🟥,0,,,0,0,,,,,,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",,en,"Graphic Novels: Literary & Memoirs,Fiction,General",Benjamin Alire Saenz,,,,,,Simon & Schuster Books for Young Readers,360,2014-04-01,paperback,,,,,,"Dante can swim. Ari can't. Dante is articulate and self-assured. Ari has a hard time with words and suffers from self-doubt. Dante gets lost in poetry and art. Ari gets lost in thoughts of his older brother who is in prison. Dante is fair skinned. Ari's features are much darker. It seems that a boy like Dante, with his open and unique perspective on life, would be the last person to break down the walls that Ari has built around himself.

But against all odds, when Ari and Dante meet, they develop a special bond that will teach them the most important truths of their lives, and help define the people they want to be. But there are big hurdles in their way, and only by believing in each other―and the power of their friendship―can Ari and Dante emerge stronger on the other side.",2021-12-19
544,9781250316776,YA-Fantasy Books,Contemporary,0,,,432,1,3,,,,,"Red, White & Royal Blue",A Novel,en,"Romance,Adult & Contemporary Romance",Casey Mcquiston,,,,,,St. Martin's Griffin,432,2020-05-01,paperback,,,,,,"What happens when America's First Son falls in love with the Prince of Wales?

When his mother became President, Alex Claremont-Diaz was promptly cast as the American equivalent of a young royal. Handsome, charismatic, genius—his image is pure millennial-marketing gold for the White House. There's only one problem: Alex has a beef with the actual prince, Henry, across the pond. And when the tabloids get hold of a photo involving an Alex-Henry altercation, U.S./British relations take a turn for the worse.

Heads of family, state, and other handlers devise a plan for damage control: staging a truce between the two rivals. What at first begins as a fake, Instragramable friendship grows deeper, and more dangerous, than either Alex or Henry could have imagined. Soon Alex finds himself hurtling into a secret romance with a surprisingly unstuffy Henry that could derail the campaign and upend two nations and begs the question: Can love save the world after all? Where do we find the courage, and the power, to be the people we are meant to be? And how can we learn to let our true colors shine through? Casey McQuiston's Red, White & Royal Blue proves: true love isn't always diplomatic.",2021-12-19
4686,9781481481694,YA-Fantasy Books,Contemporary,0,,,416,1,1.5,,,,,Autoboyography,Autoboyography,en,"General,Romance,Relationships",Christina Lauren,,,,,,Simon  Schuster Books for Young Readers,416,2018-08-28,paperback,,,,,,"Three years ago, Tanner Scott’s family relocated from California to Utah, a move that nudged the bisexual teen temporarily back into the closet. Now, with one semester of high school to go, and no obstacles between him and out-of-state college freedom, Tanner plans to coast through his remaining classes and clear out of Utah.

But when his best friend Autumn dares him to take Provo High’s prestigious Seminar—where honor roll students diligently toil to draft a book in a semester—Tanner can’t resist going against his better judgment and having a go, if only to prove to Autumn how silly the whole thing is. Writing a book in four months sounds simple. Four months is an eternity.

It turns out, Tanner is only partly right: four months is a long time. After all, it takes only one second for him to notice Sebastian Brother, the Mormon prodigy who sold his own Seminar novel the year before and who now mentors the class. And it takes less than a month for Tanner to fall completely in love with him.",2021-12-19
74099,9780525552970,YA-Fantasy Books,Contemporary,0,,,336,1,3,,,,,Darius the Great Is Not Okay,,en,"Social Issues,Middle East,Fiction",Adib Khorram,,,,,,Penguin Books,336,2019-08-20,paperback,,,,,,"Darius doesn't think he'll ever be enough, in America or in Iran. Hilarious and heartbreaking, this unforgettable debut introduces a brilliant new voice in contemporary YA.

Winner of the William C. Morris Debut Award

“Heartfelt, tender, and so utterly real. I’d live in this book forever if I could.” 
—Becky Albertalli, award-winning author of Simon vs. the Homo Sapiens Agenda

Darius Kellner speaks better Klingon than Farsi, and he knows more about Hobbit social cues than Persian ones. He’s a Fractional Persian—half, his mom’s side—and his first-ever trip to Iran is about to change his life. 

Darius has never really fit in at home, and he’s sure things are going to be the same in Iran. His clinical depression doesn’t exactly help matters, and trying to explain his medication to his grandparents only makes things harder. Then Darius meets Sohrab, the boy next door, and everything changes. Soon, they’re spending their days together, playing soccer, eating faludeh, and talking for hours on a secret rooftop overlooking the city’s skyline. Sohrab calls him Darioush—the original Persian version of his name—and Darius has never felt more like himself than he does now that he’s Darioush to Sohrab.

Adib Khorram’s brilliant debut is for anyone who’s ever felt not good enough—then met a friend who makes them feel so much better than okay.",2021-12-19
14083,9780062348685,YA-Fantasy Books,Contemporary,0,,,336,1,2.5,,,,,Simon vs. the Homo Sapiens Agenda,,en,"YOUNG ADULT FICTION/LGBT,YOUNG ADULT FICTION/Social Themes / Friendship",Becky Albertalli,,,,,,Balzer + Bray,336,2016-06-01,paperback,,,,,,"Now a major motion picture: Love, Simon, starring Nick Robinson and Katherine Langford!

William C. Morris Award Winner: Best Young Adult Debut of the Year * National Book Award Longlist

""A remarkable gift of a novel.""—Andrew Smith, author ofGrasshopper Jungle

""I am so in love with this book.""—Nina LaCour, author ofHold Still

""Feels timelessly, effortlessly now.""—Tim Federle, author ofBetter Nate Than Ever

""The best kind of love story.""—Alex Sanchez, Lambda Award-winning author ofRainbow Boysand Boyfriends with Girlfriends

Sixteen-year-old and not-so-openly gay Simon Spier prefers to save his drama for the school musical. But when an email falls into the wrong hands, his secret is at risk of being thrust into the spotlight. Now change-averse Simon has to find a way to step out of his comfort zone before he's pushed out—without alienating his friends, compromising himself, or fumbling a shot at happiness with the most confusing, adorable guy he's never met.

Incredibly funny and poignant, this twenty-first-century coming-of-age, coming out story—wrapped in a geek romance—is a knockout of a debut novel by Becky Albertalli.

Plus don't missYes No Maybe So,Becky Albertalli's and Aisha Saeed's heartwarming and hilarious new novel, coming in 2020!",2021-12-19
141317,9780062868671,YA-Fantasy Books,Contemporary,0,,,448,1,2.5,,,,,What If It's Us,,en,"YAF Coming of Age,YOUNG ADULT FICTION/LGBT","Becky Albertalli,Adam Silvera",,,,,,HarperTeen,448,2018-10-01,paperback,,,,,,"Arthur is only in New York for the summer, but if Broadway has taught him anything, it’s that the universe can deliver a showstopping romance when you least expect it. 

Ben thinks the universe needs to mind its business. If the universe had his back, he wouldn’t be on his way to the post office carrying a box of his ex-boyfriend’s things.

But when Arthur and Ben meet-cute at the post office, what exactly does the universe have in store for them?

Maybe nothing. After all, they get separated.

Maybe everything. After all, they get reunited.

But what if they can’t quite nail a first date . . . or a second first date . . . or a third?

What if Arthur tries too hard to make it work . . . and Ben doesn’t try hard enough?

What if life really isn’t like a Broadway show?

But what if it is?

Best friends Becky Albertalli and Adam Silvera combine their talents in this smart, funny, and heartfelt collaboration about two very different boys who can’t decide if the universe is pushing them together—or pulling them apart.",2021-12-19
48599,9780062457806,YA-Fantasy Books,Fantasy (Not Series),0,,,416,1,2.5,,,,,They Both Die at the End,,en,"YOUNG ADULT FICTION/Social Themes / Death & Dying,YOUNG ADULT FICTION/Social Themes / Friendship,YOUNG ADULT FICTION/LGBT",Adam Silvera,,,,,,Quill Tree Books,416,2018-12-01,paperback,,,,,,"We here at Last Friend Inc. are collectively sorry for this loss of you. 

Our deepest sympathies extend to those who love you and those who will never meet you. 

We hope you find a new friend of value to spend your final hours with today.

On September 5, a little after midnight, Death-Cast calls Mateo Torrez and Rufus Emeterio to deliver some bad news: They’re going to die in less than twenty-four hours. Mateo and Rufus are total strangers, but, for different reasons, they’re both looking to make a new friend on their End Day. The good news is there’s an app for that. It’s called Last Friend, and through it, Rufus and Mateo meet up for one final epic adventure—to live a lifetime in a single day.",2021-12-19
63602,9781407194462,YA-Fantasy Books,Raven Cycle,0,,,469,1,2,,,,,"Call Down the Hawk (Dreamer, #1)",,en,"Adventure,Fantasy,Romance",Maggie Stiefvater,,,,,,Scholastic,469,2019-11-05,paperback,,,,,,"The dreamers walk among us . . . and so do the dreamed. Those who dream cannot stop dreaming – they can only try to control it. Those who are dreamed cannot have their own lives – they will sleep forever if their dreamers die.

And then there are those who are drawn to the dreamers. To use them. To trap them. To kill them before their dreams destroy us all.

Ronan Lynch is a dreamer. He can pull both curiosities and catastrophes out of his dreams and into his compromised reality.

Jordan Hennessy is a thief. The closer she comes to the dream object she is after, the more inextricably she becomes tied to it. 

Carmen Farooq-Lane is a hunter. Her brother was a dreamer . . . and a killer. She has seen what dreaming can do to a person. And she has seen the damage that dreamers can do. But that is nothing compared to the destruction that is about to be unleashed. . . .",2021-12-18
57459,9781407134611,YA-Fantasy Books,Raven Cycle,0,,,420,1,2.5,,,,,"The Raven Boys (The Raven Cycle, #1)",,en,"Science Fiction,Fantasy,Romance",Maggie Stiefvater,,,,,,Scholastic,420,2012-09-19,paperback,The Raven Cycle,1,,,,"Even if Blue hadn't been told her true love would die if she kissed him, she would stay away from boys. Especially the ones from the local private school. Known as Raven Boys, they only mean trouble.

But this is the year that everything will change for Blue.

This is the year that she will be drawn into the strange and sinister world of the Raven Boys. And the year Blue will discover that magic does exist.

This is the year she will fall in love.",2021-12-18
57585,9781407136646,YA-Fantasy Books,Raven Cycle,0,,,438,1,2.5,,,,,"The Raven King (The Raven Cycle, #4)",,en,"Children's Literature Studies: General,Adventure,Fantasy",Maggie Stiefvater,,,,,,Scholastic Press,438,2016-04-26,paperback,The Raven Cycle,4,,,,"For years, Gansey has been on a quest to find a lost king. One by one, he's drawn others into his mission: Ronan, who steals from dreams; Adam, whose life is no longer his own; Noah, whose life is no longer a life; and Blue, who loves Gansey … and is certain she is destined to kill him.

Nothing dead can be trusted.

Now the endgame has begun.

Nothing living is safe.

Dreams and nightmares are converging. Love and loss are inseparable. And the quest refuses to be pinned to a path.",2021-12-18
8683,9781407136639,YA-Fantasy Books,Raven Cycle,0,,,389,1,2.5,,,,,"Blue Lily, Lily Blue (The Raven Cycle, #3)",,en,"Adventure,Fantasy,Romance",Maggie Stiefvater,,,,,,Scholastic Press,389,2014-10-21,paperback,The Raven Cycle,3,,,,"For the first time in her life, Blue Sargent has found a place where she feels at home. The Raven Boys have taken her in as one of their own and she is sure that this is where she belongs. 

But certainties can unravel.

Visions can mislead.

And friends can betray.

The trick with found things is how easily they can be lost …",2021-12-18
57471,9781407136622,YA-Fantasy Books,Raven Cycle,0,,,450,1,2.5,,,,,"The Dream Thieves (The Raven Cycle, #2)",,en,Dreams,Maggie Stiefvater,,,,,,Scholastic,450,2013-09-05,paperback,The Raven Cycle,2,,,,"Blue didn't mean to fall for the Raven Boys, but she has - and the more her life entwines with theirs, the more dangerous it becomes.

Ronan is the most dangerous of all.

He's the haunted one, the darkest, the most raven. 

His dreams invade reality and confuse what is true.

With magic growing stronger around them, now is a time to be wary. Before everything unravels … 

Friendships will be tested. Someone will get hurt.

And a kiss will be shared.",2021-12-18
72678,9781509896899,YA-Fantasy Books,Carry on,0,,,416,1,2,,,,,Wayward Son,,en,Automobile travel,Rainbow Rowell,Kevin Anka,,,,,Pan MacMillan,416,2019-09-24,paperback,Simon Snow,2,,,,"The story is supposed to be over.

Simon Snow did everything he was supposed to do. He beat the villain. He won the war. He even fell in love. Now comes the good part, right? Now comes the happily ever after… 

So why can’t Simon Snow get off the couch?

What he needs, according to his best friend, is a change of scenery. He just needs to see himself in a new light…

That’s how Simon and Penny and Baz end up in a vintage convertible, tearing across the American West.

They find trouble, of course. (Dragons, vampires, skunk-headed things with shotguns.) And they get lost. They get so lost, they start to wonder whether they ever knew where they were headed in the first place… 

With Wayward Son, Rainbow Rowell has written a book for everyone who ever wondered what happened to the Chosen One after he saved the day. And a book for everyone who was ever more curious about the second kiss than the first. It’s another helping of sour cherry scones with an absolutely decadent amount of butter.

Come on, Simon Snow. Your hero’s journey might be over – but your life has just begun.",2021-12-18
35310,9781447266945,YA-Fantasy Books,Carry on,0,,,522,1,3.5,,,,,Carry On,,en,"Romance,School Stories,Relationships",Rainbow Rowell,Jim Tierney,,,,,Macmillan,522,2016-02-25,paperback,Simon Snow,1,,,,"A #1 New York Times-bestseller Simon Snow is the worst Chosen One who's ever been chosen.

That's what his roommate, Baz, says. And Baz might be evil and a vampire and a complete git, but he's probably right.

Half the time, Simon can't even make his wand work, and the other half, he starts something on fire. His mentor's avoiding him, his girlfriend broke up with him, and there's a magic-eating monster running around, wearing Simon's face. Baz would be having a field day with all this, if he were here — it's their last year at the Watford School of Magicks, and Simon's infuriating nemesis didn't even bother to show up.

Carry On is a love letter to love stories and the power of words - to every 'chosen one' who ever had more on their mind than saving the world.",2021-12-18
35371,9781409120544,YA-Fantasy Books,Contemporary,0,,,325,1,3,,,,,Eleanor & Park,,en,Contemporary Fiction,Rainbow Rowell,,,,,,Orion,325,2013-02-01,paperback,,,,,,"Eleanor is the new girl in town, and with her chaotic family life, her mismatched clothes and unruly red hair, she couldn't stick out more if she tried.

Park is the boy at the back of the bus. Black T-shirts, headphones, head in a book - he thinks he's made himself invisible. But not to Eleanor... never to Eleanor.

Slowly, steadily, through late-night conversations and an ever-growing stack of mix tapes, Eleanor and Park fall for each other. They fall in love the way you do the first time, when you're young, and you feel as if you have nothing and everything to lose.",2021-12-18
80289,9781250169860,YA-Fantasy Books,Caraval,0,,,344,1,2.5,,,,,Caraval,,en,,Stephanie Garber,,,,,,Macmillan USA,344,2017-01-01,paperback,Caraval,1,,,,"Scarlett Dragna has never left the tiny island where she and her sister, Tella, live with their powerful, and cruel, father. Now Scarlett’s father has arranged a marriage for her, and Scarlett thinks her dreams of seeing Caraval—the faraway, once-a-year performance where the audience participates in the show—are over.

But this year, Scarlett’s long-dreamt-of invitation finally arrives. With the help of a mysterious sailor, Tella whisks Scarlett away to the show. Only, as soon as they arrive, Tella is kidnapped by Caraval’s mastermind organizer, Legend. It turns out that this season’s Caraval revolves around Tella, and whoever finds her first is the winner.

Scarlett has been told that everything that happens during Caraval is only an elaborate performance. Nevertheless she becomes enmeshed in a game of love, heartbreak, and magic.",2021-12-18
133288,9781473629202,YA-Fantasy Books,Caraval,0,,,432,1,2,,,,,"Legendary (Caraval, #2)",,en,"Contemporary Fiction,Fantasy,Romance",Stephanie Garber,,,,,,HODDER & STOUGHTON,432,2019-02-21,paperback,Caraval,2,,,,"A heart to protect. A debt to repay. A game to win.

After being swept up in the magical world of Caraval, Donatella Dragna has finally escaped her father and saved her sister Scarlett from a disastrous arranged marriage. The girls should be celebrating, but Tella isn’t yet free. She made a desperate bargain with a mysterious criminal, and what Tella owes him no one has ever been able to deliver: Caraval Master Legend’s true name.

The only chance of uncovering Legend’s identity is to win Caraval, so Tella throws herself into the legendary competition once more—and into the path of the murderous heir to the throne, a doomed love story, and a web of secrets…including her sister's. Caraval has always demanded bravery, cunning, and sacrifice. But now the game is asking for more. If Tella can’t fulfill her bargain and deliver Legend’s name, she’ll lose everything she cares about—maybe even her life. But if she wins, Legend and Caraval will be destroyed forever.

Welcome, welcome to Caraval...the games have only just begun.",2021-12-18
367319,9781250231970,YA-Fantasy Books,Caraval,0,,,470,1,2,,,,,"Finale (Caraval, #3)",A Caraval Novel,en,"Fiction,General",Stephanie Garber,,,,,,Flatiron Books,470,2019-05-07,paperback,Caraval,3,,,,"""With lives, empires, and hearts hanging in the balance, Tella must decide if she's going to trust Legend or a former enemy. After uncovering a secret that upends her life, Scarlett will need to do the impossible. And Legend has a choice to make that will forever change and define him""--",2021-12-18
19799,9780062382818,YA-Fantasy Books,Montague Siblings,0,,,544,1,3,,,,,The Gentleman's Guide to Vice and Virtue,,en,YOUNG ADULT FICTION/Family / Siblings,Mackenzi Lee,,,,,,Katherine Tegen Books,544,2018-09-01,paperback,Montague Siblings,1,,,,"KIRKUS PRIZE NOMINEE
ONE OF NPR’S BEST BOOKS OF THE YEAR
NEW YORK PUBLIC LIBRARY BEST BOOK FOR TEENS
NEIBA NEW ENGLAND YOUNG ADULT BOOK AWARD WINNER

Witty, romantic, and irresistible from the first line to the last, The Gentleman’s Guide to Vice and Virtue is the unforgettable escapade of Lord Henry “Monty” Montague, a charming young scoundrel who fully expects to carouse his way through his Grand Tour. However, Monty’s plan for one last hedonistic hurrah with his best friend and secret crush, Percy, quickly turns into a harrowing manhunt across eighteenth-century Europe. Truly a novel that’s meant to be savored and not to be missed.",2021-12-18
